x,l
http://vocab.getty.edu/aat/300076472,<balloon and platform frame components>
http://vocab.getty.edu/aat/300182935,installations (exhibitions)
http://vocab.getty.edu/aat/300135024,transportation elements
http://vocab.getty.edu/aat/300078076,surface element components
http://vocab.getty.edu/aat/300069079,panels (surface components)
http://vocab.getty.edu/aat/300263444,cabinets of curiosities (rooms)
http://vocab.getty.edu/aat/300078295,key components
http://vocab.getty.edu/aat/300078298,changes (key components)
http://vocab.getty.edu/aat/300078434,structural slab components
http://vocab.getty.edu/aat/300001569,simple beams
http://vocab.getty.edu/aat/300078751,spread footing components
http://vocab.getty.edu/aat/300080798,atriums (interior spaces)
http://vocab.getty.edu/aat/300065945,clamping screws
http://vocab.getty.edu/aat/300068623,Phillips head screws
http://vocab.getty.edu/aat/300447129,dvāraśōbhā
http://vocab.getty.edu/aat/300069206,gateway components
http://vocab.getty.edu/aat/300003014,laylights
http://vocab.getty.edu/aat/300002997,hinged windows
http://vocab.getty.edu/aat/300002983,fanlights
http://vocab.getty.edu/aat/300002970,show-windows
http://vocab.getty.edu/aat/300002924,sally ports
http://vocab.getty.edu/aat/300003002,hopper windows
http://vocab.getty.edu/aat/300003133,batement lights
http://vocab.getty.edu/aat/300069726,louver components
http://vocab.getty.edu/aat/300375688,architectural canopies
http://vocab.getty.edu/aat/300004042,haylofts
http://vocab.getty.edu/aat/300002155,mansard roofs
http://vocab.getty.edu/aat/300070138,belvederes
http://vocab.getty.edu/aat/300002217,antefixes
http://vocab.getty.edu/aat/300070228,verge components
http://vocab.getty.edu/aat/300002398,pole plates
http://vocab.getty.edu/aat/300447368,aṅga-bhaṅga
http://vocab.getty.edu/aat/300001989,balustrades
http://vocab.getty.edu/aat/300002022,handrails
http://vocab.getty.edu/aat/300003284,stair components
http://vocab.getty.edu/aat/300127431,pitched-brick vaults
http://vocab.getty.edu/aat/300001698,capital components
http://vocab.getty.edu/aat/300000982,stereobates
http://vocab.getty.edu/aat/300065205,two-centered arches
http://vocab.getty.edu/aat/300001104,three-hinged arches
http://vocab.getty.edu/aat/300001125,relieving arches
http://vocab.getty.edu/aat/300001138,splayed arches
http://vocab.getty.edu/aat/300001115,corbel arches
http://vocab.getty.edu/aat/300065728,shaft components
http://vocab.getty.edu/aat/300001651,apophyges
http://vocab.getty.edu/aat/300078186,sliding-door pulls
http://vocab.getty.edu/aat/300175256,straphangers
http://vocab.getty.edu/aat/300048966,<hangers for steel>
http://vocab.getty.edu/aat/300163146,back clips
http://vocab.getty.edu/aat/300001525,crossbeams
http://vocab.getty.edu/aat/300404750,classical orders
http://vocab.getty.edu/aat/300170998,knob latches
http://vocab.getty.edu/aat/300033391,cottage latches
http://vocab.getty.edu/aat/300033282,ball and spear pulls
http://vocab.getty.edu/aat/300033285,bin pulls
http://vocab.getty.edu/aat/300077893,flush and rodded joints
http://vocab.getty.edu/aat/300002840,folding doors
http://vocab.getty.edu/aat/300299165,entry cubicles
http://vocab.getty.edu/aat/300002907,lock stiles
http://vocab.getty.edu/aat/300446487,bhūtaśākhā
http://vocab.getty.edu/aat/300343512,postiches
http://vocab.getty.edu/aat/300211209,<bindings by structure>
http://vocab.getty.edu/aat/300387689,letterforms
http://vocab.getty.edu/aat/300052092,viscous impingement filters
http://vocab.getty.edu/aat/300052118,air distribution systems
http://vocab.getty.edu/aat/300003944,chimney components
http://vocab.getty.edu/aat/300052148,boilers (HVAC components)
http://vocab.getty.edu/aat/300052156,steam boilers
http://vocab.getty.edu/aat/300052168,dehumidifying coils
http://vocab.getty.edu/aat/300162386,solar-assisted heat pumps
http://vocab.getty.edu/aat/300052223,oil furnaces
http://vocab.getty.edu/aat/300052273,fireplace components
http://vocab.getty.edu/aat/300052257,convectors
http://vocab.getty.edu/aat/300000969,pier components
http://vocab.getty.edu/aat/300001148,arch components
http://vocab.getty.edu/aat/300001309,dome components
http://vocab.getty.edu/aat/300001412,vault components
http://vocab.getty.edu/aat/300001650,column components
http://vocab.getty.edu/aat/300001779,entablature components
http://vocab.getty.edu/aat/300001797,cornice components
http://vocab.getty.edu/aat/300001823,frieze components
http://vocab.getty.edu/aat/300001945,truss components
http://vocab.getty.edu/aat/300002077,floor components
http://vocab.getty.edu/aat/300002212,roof components
http://vocab.getty.edu/aat/300003985,firebacks
http://vocab.getty.edu/aat/300002275,eave components
http://vocab.getty.edu/aat/300002309,gable components
http://vocab.getty.edu/aat/300002573,wall components
http://vocab.getty.edu/aat/300003138,opening components
http://vocab.getty.edu/aat/300002892,door components
http://vocab.getty.edu/aat/300002784,doorway components
http://vocab.getty.edu/aat/300002935,gate components
http://vocab.getty.edu/aat/300003087,window components
http://vocab.getty.edu/aat/300003207,tracery components
http://vocab.getty.edu/aat/300003323,step components
http://vocab.getty.edu/aat/300003592,molding components
http://vocab.getty.edu/aat/300003725,altars (religious fixtures)
http://vocab.getty.edu/aat/300052556,cesspools
http://vocab.getty.edu/aat/300052586,fixture drains
http://vocab.getty.edu/aat/300003945,back gutters
http://vocab.getty.edu/aat/300052600,drainage piping
http://vocab.getty.edu/aat/300052630,bidets (plumbing fixtures)
http://vocab.getty.edu/aat/300052619,vent stacks
http://vocab.getty.edu/aat/300255978,shower baths
http://vocab.getty.edu/aat/300052632,lavatories (sinks)
http://vocab.getty.edu/aat/300052677,house traps
http://vocab.getty.edu/aat/300052235,heat-distributing units
http://vocab.getty.edu/aat/300435692,fax machines
http://vocab.getty.edu/aat/300052778,temperature detectors
http://vocab.getty.edu/aat/300052775,photoelectric smoke detectors
http://vocab.getty.edu/aat/300262955,boliw
http://vocab.getty.edu/aat/300045416,shouldered dovetail joints
http://vocab.getty.edu/aat/300033329,bookcase bolts
http://vocab.getty.edu/aat/300078200,assembling bolts
http://vocab.getty.edu/aat/300051316,backflap hinges
http://vocab.getty.edu/aat/300033486,casement hinges
http://vocab.getty.edu/aat/300079368,bored locks
http://vocab.getty.edu/aat/300033419,door locks
http://vocab.getty.edu/aat/300051926,anchor plates
http://vocab.getty.edu/aat/300081600,dovetail wire anchors
http://vocab.getty.edu/aat/300163150,back nuts
http://vocab.getty.edu/aat/300003396,masonry joints
http://vocab.getty.edu/aat/300051927,angle joints
http://vocab.getty.edu/aat/300446409,uṣṇīṣa
http://vocab.getty.edu/aat/300048921,exposed hinges
http://vocab.getty.edu/aat/300065924,casing nails
http://vocab.getty.edu/aat/300048927,chisel nails
http://vocab.getty.edu/aat/300389650,clinch nails
http://vocab.getty.edu/aat/300065933,box nails
http://vocab.getty.edu/aat/300163179,<hangers by location or context>
http://vocab.getty.edu/aat/300082158,wood-to-masonry hangers
http://vocab.getty.edu/aat/300081982,coil hangers (construction hangers)
http://vocab.getty.edu/aat/300081574,bottom and flange bend hangers
http://vocab.getty.edu/aat/300081610,flush top hangers
http://vocab.getty.edu/aat/300079303,channel inserts
http://vocab.getty.edu/aat/300033465,capacitors
http://vocab.getty.edu/aat/300183059,step-up transformers
http://vocab.getty.edu/aat/300389660,newel bolts
http://vocab.getty.edu/aat/300033494,<accessory window and shutter hardware>
http://vocab.getty.edu/aat/300068641,fished joints
http://vocab.getty.edu/aat/300068643,oblique joints (butt joints)
http://vocab.getty.edu/aat/300078388,end lap joints
http://vocab.getty.edu/aat/300068648,fillistered joints
http://vocab.getty.edu/aat/300048095,dovetail joints
http://vocab.getty.edu/aat/300045409,round mortise-and-tenon joints
http://vocab.getty.edu/aat/300080418,"dado, tongue and rabbet joints"
http://vocab.getty.edu/aat/300418001,cold drink lids
http://vocab.getty.edu/aat/300203447,bungs
http://vocab.getty.edu/aat/300046040,bodkins (hairpins)
http://vocab.getty.edu/aat/300210711,balaclavas
http://vocab.getty.edu/aat/300404227,christening veils
http://vocab.getty.edu/aat/300212502,soundboards (resonators)
http://vocab.getty.edu/aat/300042593,bows (chordophone components)
http://vocab.getty.edu/aat/300042613,drumsticks (percussion beaters)
http://vocab.getty.edu/aat/300041163,seat components
http://vocab.getty.edu/aat/300041123,hollowed seats
http://vocab.getty.edu/aat/300041167,seat rails
http://vocab.getty.edu/aat/300041192,melon bulb supports
http://vocab.getty.edu/aat/300041213,drawer supports
http://vocab.getty.edu/aat/300195803,balance springs
http://vocab.getty.edu/aat/300041707,reed pipes (organ pipes)
http://vocab.getty.edu/aat/300041856,shells (drum components)
http://vocab.getty.edu/aat/300039794,Koran stands
http://vocab.getty.edu/aat/300040236,<arms and arm components>
http://vocab.getty.edu/aat/300040261,arm components (furniture)
http://vocab.getty.edu/aat/300040256,<arms by function>
http://vocab.getty.edu/aat/300040240,knuckled arms
http://vocab.getty.edu/aat/300040263,arm rails
http://vocab.getty.edu/aat/300040387,crest rails
http://vocab.getty.edu/aat/300040403,split spindles
http://vocab.getty.edu/aat/300077360,feather banding
http://vocab.getty.edu/aat/300175460,bedframes
http://vocab.getty.edu/aat/300174446,headposts
http://vocab.getty.edu/aat/300142226,flying testers
http://vocab.getty.edu/aat/300040564,<drawers by function>
http://vocab.getty.edu/aat/300040562,lipped drawers
http://vocab.getty.edu/aat/300040567,document drawers
http://vocab.getty.edu/aat/300233918,furniture feet
http://vocab.getty.edu/aat/300040607,ogee bracket feet
http://vocab.getty.edu/aat/300040624,retracted claw feet
http://vocab.getty.edu/aat/300040653,hairy paw feet
http://vocab.getty.edu/aat/300040702,bracelets (foot components)
http://vocab.getty.edu/aat/300040882,furniture leg components
http://vocab.getty.edu/aat/300040831,cabriole legs
http://vocab.getty.edu/aat/300040868,swing legs
http://vocab.getty.edu/aat/300079673,<furniture knees and knee components>
http://vocab.getty.edu/aat/300181255,electric discharge lamps
http://vocab.getty.edu/aat/300181275,baffles
http://vocab.getty.edu/aat/300181228,comparison lamps
http://vocab.getty.edu/aat/300404231,royal pews
http://vocab.getty.edu/aat/300036756,aventails
http://vocab.getty.edu/aat/300204649,feathers (arrow components)
http://vocab.getty.edu/aat/300390955,chapes (weapon components)
http://vocab.getty.edu/aat/300204661,cross hilts
http://vocab.getty.edu/aat/300037192,matchlocks
http://vocab.getty.edu/aat/300227076,projectile weapon components
http://vocab.getty.edu/aat/300186101,druggets
http://vocab.getty.edu/aat/300204044,<wall coverings by location or context>
http://vocab.getty.edu/aat/300204040,<wallpapers by surface treatment>
http://vocab.getty.edu/aat/300033360,ball catches
http://vocab.getty.edu/aat/300048655,<hinges by location or context>
http://vocab.getty.edu/aat/300068588,loose-joint hinges
http://vocab.getty.edu/aat/300033385,jamb spring hinges
http://vocab.getty.edu/aat/300067774,<latches by location or context>
http://vocab.getty.edu/aat/300048657,<locks by location or context>
http://vocab.getty.edu/aat/300033414,communicating-door locks
http://vocab.getty.edu/aat/300033341,espagnolette bolts
http://vocab.getty.edu/aat/300033271,cupboard locks
http://vocab.getty.edu/aat/300045367,hotel locks
http://vocab.getty.edu/aat/300419485,mortise rack bolts
http://vocab.getty.edu/aat/300033433,jamb locks
http://vocab.getty.edu/aat/300033459,tubular locks
http://vocab.getty.edu/aat/300033454,subsequent locks
http://vocab.getty.edu/aat/300033496,sash cords
http://vocab.getty.edu/aat/300033536,T-hinges
http://vocab.getty.edu/aat/300033538,cabin door hooks
http://vocab.getty.edu/aat/300033549,strikes (components)
http://vocab.getty.edu/aat/300080744,dustproof strikes
http://vocab.getty.edu/aat/300033556,knuckles
http://vocab.getty.edu/aat/300078312,caps (lock components)
http://vocab.getty.edu/aat/300048924,<nails by location or context>
http://vocab.getty.edu/aat/300079030,<screws by location or context>
http://vocab.getty.edu/aat/300395563,bolt keys
http://vocab.getty.edu/aat/300080232,combined escutcheon plates
http://vocab.getty.edu/aat/300124032,<joints by function>
http://vocab.getty.edu/aat/300003376,construction joints
http://vocab.getty.edu/aat/300045402,locking joints (wood joints)
http://vocab.getty.edu/aat/300264522,illuminations (paintings)
http://vocab.getty.edu/aat/300264593,cornice pictures
http://vocab.getty.edu/aat/300387406,battens (fasteners and supports)
http://vocab.getty.edu/aat/300036453,rose flat nails
http://vocab.getty.edu/aat/300036436,cotter pins
http://vocab.getty.edu/aat/300078218,double pointed tacks
http://vocab.getty.edu/aat/300266292,hard disks
http://vocab.getty.edu/aat/300206211,hieratic
http://vocab.getty.edu/aat/300145799,<hardware by location or context>
http://vocab.getty.edu/aat/300067776,<pulls by location or context>
http://vocab.getty.edu/aat/300171890,barn-door stays
http://vocab.getty.edu/aat/300079267,card frames (door plates)
http://vocab.getty.edu/aat/300048621,<bolts by location or context>
http://vocab.getty.edu/aat/300033338,double-door bolts
http://vocab.getty.edu/aat/300024872,anvil components
http://vocab.getty.edu/aat/300024886,brush bits
http://vocab.getty.edu/aat/300080149,knobs (handles)
http://vocab.getty.edu/aat/300310086,vacuum tubes
http://vocab.getty.edu/aat/300375218,anamorphic lenses
http://vocab.getty.edu/aat/300015143,bituminous coal
http://vocab.getty.edu/aat/300015584,<illustrations by subject type>
http://vocab.getty.edu/aat/300015589,courtroom illustrations
http://vocab.getty.edu/aat/300192836,animal glue
http://vocab.getty.edu/aat/300378962,Chios mastic
http://vocab.getty.edu/aat/300014921,white shellac
http://vocab.getty.edu/aat/300014267,<oil by form or function>
http://vocab.getty.edu/aat/300014257,mineral oil
http://vocab.getty.edu/aat/300387024,neat's-foot oil
http://vocab.getty.edu/aat/300014288,candlenut oil
http://vocab.getty.edu/aat/300386985,bergamot oil
http://vocab.getty.edu/aat/300014268,grease
http://vocab.getty.edu/aat/300014287,bodied oil
http://vocab.getty.edu/aat/300014311,semidrying oil
http://vocab.getty.edu/aat/300375657,laundry soda
http://vocab.getty.edu/aat/300166940,<elastomer by form>
http://vocab.getty.edu/aat/300014426,acrylic (resin)
http://vocab.getty.edu/aat/300440766,polyacrylamide
http://vocab.getty.edu/aat/300014439,cellulose acetate
http://vocab.getty.edu/aat/300130950,cellulose triacetate
http://vocab.getty.edu/aat/300386840,hydroxyethyl cellulose
http://vocab.getty.edu/aat/300387481,nylon 6
http://vocab.getty.edu/aat/300419425,Perlon (R)
http://vocab.getty.edu/aat/300014520,allyl resin
http://vocab.getty.edu/aat/300044085,oil-modified alkyd
http://vocab.getty.edu/aat/300014529,urea-formaldehyde resin
http://vocab.getty.edu/aat/300380500,coal-tar epoxy
http://vocab.getty.edu/aat/300136731,catalin
http://vocab.getty.edu/aat/300167629,thermoset polyester
http://vocab.getty.edu/aat/300167625,thermoset polyimide
http://vocab.getty.edu/aat/300167540,structural foam
http://vocab.getty.edu/aat/300164192,<plastic by form>
http://vocab.getty.edu/aat/300379881,polyethylene foam
http://vocab.getty.edu/aat/300014581,Formica (TM)
http://vocab.getty.edu/aat/300126977,glass reinforced plastic
http://vocab.getty.edu/aat/300187973,<wax by form or function>
http://vocab.getty.edu/aat/300014595,lanolin
http://vocab.getty.edu/aat/300014594,Chinese insect wax
http://vocab.getty.edu/aat/300014592,unbleached beeswax
http://vocab.getty.edu/aat/300014600,ozokerite (ozokerite)
